%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.65548678497083E+018,751,1.65548678497053E+018,vectornav,0.009186098352075,0.743615567684174,-0.668540477752685,0.002291709883139,0,0,0,0,0,0,0,0,0,-1.62812939379364E-05,-0.000118255382404,0.000310277682729,0.01,0,0,0,0.01,0,0,0,0.01,0.158065974712372,9.80231189727783,1.04894280433655,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678499589E+018,752,1.65548678499555E+018,vectornav,0.009187762625515,0.743613123893738,-0.668543100357056,0.002290031407028,0,0,0,0,0,0,0,0,0,0.000223424256546,-0.000409199856222,-0.00033092033118,0.01,0,0,0,0.01,0,0,0,0.01,0.176569446921349,9.84560394287109,1.03840172290802,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678502105E+018,753,1.65548678502066E+018,vectornav,0.00919106695801,0.743613600730896,-0.668542623519897,0.002280101180077,0,0,0,0,0,0,0,0,0,-0.000670013017952,0.000825351802632,-0.000308513175696,0.01,0,0,0,0.01,0,0,0,0.01,0.16826631128788,9.81596946716309,1.0489536523819,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678504601E+018,754,1.65548678504575E+018,vectornav,0.009190891869366,0.743610680103302,-0.66854590177536,0.002280944958329,0,0,0,0,0,0,0,0,0,0.000224635106861,-0.00055452552624,-0.000291393662337,0.01,0,0,0,0.01,0,0,0,0.01,0.162348940968514,9.79913139343262,1.02808487415314,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678507078E+018,755,1.65548678507049E+018,vectornav,0.009188873693347,0.743610322475433,-0.668546259403229,0.002276391722262,0,0,0,0,0,0,0,0,0,-0.001073714345694,-0.000548384618014,-0.000634595169686,0.01,0,0,0,0.01,0,0,0,0.01,0.160305917263031,9.80813980102539,1.04369485378265,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867850959E+018,756,1.65548678509558E+018,vectornav,0.009185909293592,0.743607878684998,-0.668549120426178,0.00227366713807,0,0,0,0,0,0,0,0,0,-8.62584565766156E-05,0.000853056786582,0.001065996009856,0.01,0,0,0,0.01,0,0,0,0.01,0.135381549596787,9.80771923065186,1.02719807624817,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678512081E+018,757,1.65548678512046E+018,vectornav,0.009178581647575,0.743604004383087,-0.668553471565247,0.002279980806634,0,0,0,0,0,0,0,0,0,0.00111072207801,-0.00062224175781,0.000155012065079,0.01,0,0,0,0.01,0,0,0,0.01,0.190807193517685,9.80144309997559,1.02753961086273,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678514578E+018,758,1.65548678514546E+018,vectornav,0.009177095256746,0.743607878684998,-0.668549180030823,0.002278469735757,0,0,0,0,0,0,0,0,0,-0.001298356219195,-0.00018819142133,0.000474837957881,0.01,0,0,0,0.01,0,0,0,0.01,0.158102229237556,9.83520412445068,1.0413122177124,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678517085E+018,759,1.6554867851705E+018,vectornav,0.009171449579299,0.743604063987732,-0.668553411960602,0.002286297734827,0,0,0,0,0,0,0,0,0,0.000628644309472,0.000322696985677,0.000140618882142,0.01,0,0,0,0.01,0,0,0,0.01,0.174064055085182,9.78960418701172,1.04844164848328,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678519584E+018,760,1.65548678519551E+018,vectornav,0.009174968115985,0.743602097034454,-0.668555617332459,0.002281156368554,0,0,0,0,0,0,0,0,0,0.000734592613298,0.000532392179593,0.00053543766262,0.01,0,0,0,0.01,0,0,0,0.01,0.162744104862213,9.81052398681641,1.05016529560089,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678522092E+018,761,1.65548678522049E+018,vectornav,0.009172100573778,0.743602275848389,-0.668555378913879,0.00228709098883,0,0,0,0,0,0,0,0,0,0.000779675436206,-0.000259636901319,0.000418394687586,0.01,0,0,0,0.01,0,0,0,0.01,0.171269208192825,9.79484748840332,1.06020927429199,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867852458E+018,762,1.65548678524547E+018,vectornav,0.009168334305286,0.743603229522705,-0.668554425239563,0.002280619926751,0,0,0,0,0,0,0,0,0,-8.39257991174236E-05,-8.21321737021208E-05,-0.000742808682844,0.01,0,0,0,0.01,0,0,0,0.01,0.164676681160927,9.81218338012695,1.0559219121933,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678527076E+018,763,1.65548678527046E+018,vectornav,0.009163018316031,0.743604302406311,-0.668553352355957,0.002280172891915,0,0,0,0,0,0,0,0,0,0.000284648733214,0.000569351948798,0.000551917997655,0.01,0,0,0,0.01,0,0,0,0.01,0.150695085525513,9.80871677398682,1.03751623630524,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678529583E+018,764,1.65548678529548E+018,vectornav,0.009169735014439,0.743598699569702,-0.668559551239014,0.002271907404065,0,0,0,0,0,0,0,0,0,0.000218460845645,0.000265629962087,-0.000197289686184,0.01,0,0,0,0.01,0,0,0,0.01,0.149871200323105,9.83774757385254,1.05856680870056,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867853208E+018,765,1.65548678532051E+018,vectornav,0.009174014441669,0.743601858615875,-0.668555915355682,0.002266408177093,0,0,0,0,0,0,0,0,0,-0.000917739584111,0.000359427649528,0.000486242177431,0.01,0,0,0,0.01,0,0,0,0.01,0.165402188897133,9.82590293884277,1.03829598426819,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678534578E+018,766,1.65548678534549E+018,vectornav,0.009181615896523,0.743599236011505,-0.668558776378632,0.002264813054353,0,0,0,0,0,0,0,0,0,0.000587925547734,-0.001114623853937,0.000293446413707,0.01,0,0,0,0.01,0,0,0,0.01,0.169358775019646,9.85529136657715,1.0412415266037,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678537051E+018,767,1.65548678537035E+018,vectornav,0.00917534250766,0.743597686290741,-0.668560564517975,0.002271300880238,0,0,0,0,0,0,0,0,0,-0.000352845003363,-0.002332856878638,0.001329689985141,0.01,0,0,0,0.01,0,0,0,0.01,0.152463003993034,9.8210334777832,1.07270002365112,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678539576E+018,768,1.6554867853954E+018,vectornav,0.009176336228848,0.743596255779266,-0.668562114238739,0.002268001670018,0,0,0,0,0,0,0,0,0,0.000493101484608,0.000771527178586,-0.00044085845002,0.01,0,0,0,0.01,0,0,0,0.01,0.136033236980438,9.80154228210449,1.05848550796509,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678542057E+018,769,1.65548678542033E+018,vectornav,0.009175506420434,0.743591606616974,-0.668567359447479,0.002270041266456,0,0,0,0,0,0,0,0,0,0.001737726852298,0.000960469944403,0.00053137174109,0.01,0,0,0,0.01,0,0,0,0.01,0.164612576365471,9.85548114776611,1.04210257530212,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678544571E+018,770,1.6554867854454E+018,vectornav,0.009174906648695,0.743592083454132,-0.668566823005676,0.00227886904031,0,0,0,0,0,0,0,0,0,-0.000816216052044,-0.001211152877659,1.1349911801517E-06,0.01,0,0,0,0.01,0,0,0,0.01,0.193027600646019,9.81036186218262,1.04475128650665,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678547065E+018,771,1.65548678547034E+018,vectornav,0.0091767674312,0.743594408035278,-0.668564140796661,0.002277699997649,0,0,0,0,0,0,0,0,0,-0.000244359660428,0.000561576103792,0.000115067348816,0.01,0,0,0,0.01,0,0,0,0.01,0.178800091147423,9.83323955535889,1.04990041255951,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678549573E+018,772,1.65548678549537E+018,vectornav,0.009174055419862,0.743592321872711,-0.668566524982452,0.002280962886289,0,0,0,0,0,0,0,0,0,0.001148371724412,-0.000306423520669,-3.1038885936141E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.166078239679337,9.84834671020508,1.0551028251648,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678552064E+018,773,1.65548678552034E+018,vectornav,0.009180219843984,0.743591845035553,-0.668566942214966,0.002269763033837,0,0,0,0,0,0,0,0,0,0.000518554181326,0.001073701074347,-0.000244939350523,0.01,0,0,0,0.01,0,0,0,0.01,0.158657237887383,9.76826286315918,1.0594334602356,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678554568E+018,774,1.65548678554538E+018,vectornav,0.009184580296278,0.743592977523804,-0.668565690517426,0.002265534596518,0,0,0,0,0,0,0,0,0,-0.001160298357718,0.001136979786679,0.000155757414177,0.01,0,0,0,0.01,0,0,0,0.01,0.162111327052116,9.82787990570068,1.03770279884338,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678557077E+018,775,1.65548678557042E+018,vectornav,0.009183044545352,0.743588626384735,-0.668570458889008,0.002272304380313,0,0,0,0,0,0,0,0,0,0.000408192950999,-0.000255713239312,0.000419586140197,0.01,0,0,0,0.01,0,0,0,0.01,0.167807519435883,9.82395935058594,1.07126879692078,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678559594E+018,776,1.65548678559558E+018,vectornav,0.009180014021695,0.743591070175171,-0.668567895889282,0.002274233847857,0,0,0,0,0,0,0,0,0,-0.000493774772622,0.000106886960566,7.84811563789844E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.162011831998825,9.80978202819824,1.02785742282867,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678562092E+018,777,1.65548678562051E+018,vectornav,0.009181782603264,0.743592500686646,-0.668566286563873,0.002272731158882,0,0,0,0,0,0,0,0,0,-0.000881106068846,0.000661968020722,-0.000795561936684,0.01,0,0,0,0.01,0,0,0,0.01,0.15565912425518,9.79831123352051,1.06376123428345,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678564567E+018,778,1.65548678564544E+018,vectornav,0.009177727624774,0.743595778942108,-0.668562650680542,0.002274364465848,0,0,0,0,0,0,0,0,0,-0.000318615289871,-8.74348916113377E-05,-0.00043588684639,0.01,0,0,0,0.01,0,0,0,0.01,0.191954597830772,9.82431507110596,1.07214117050171,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867856707E+018,779,1.6554867856704E+018,vectornav,0.00917212665081,0.743597865104675,-0.668560445308685,0.002276784740388,0,0,0,0,0,0,0,0,0,-0.001451905583963,-0.000537106534466,-3.13625787384808E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.174964472651482,9.79577255249023,1.05255830287933,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678569576E+018,780,1.65548678569547E+018,vectornav,0.009181964211166,0.743595719337463,-0.668562650680542,0.002271044999361,0,0,0,0,0,0,0,0,0,0.000431438907981,-9.15816053748131E-05,6.24770764261484E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.160919651389122,9.85470390319824,1.0566782951355,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678572076E+018,781,1.65548678572041E+018,vectornav,0.009172608144581,0.743597209453583,-0.668561100959778,0.002272039651871,0,0,0,0,0,0,0,0,0,0.000323802873027,0.000140150776133,-0.001260138000362,0.01,0,0,0,0.01,0,0,0,0.01,0.170182764530182,9.84401321411133,1.059046626091,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678574592E+018,782,1.65548678574564E+018,vectornav,0.009175829589367,0.743596971035004,-0.668561339378357,0.002263597445562,0,0,0,0,0,0,0,0,0,0.000189305123058,0.000570706324652,-0.000664409133606,0.01,0,0,0,0.01,0,0,0,0.01,0.175193220376968,9.81433963775635,1.04486346244812,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678577074E+018,783,1.65548678577042E+018,vectornav,0.009171224199235,0.74359405040741,-0.66856461763382,0.00226858118549,0,0,0,0,0,0,0,0,0,0.000671476591378,-5.76318707317114E-05,0.000406513980124,0.01,0,0,0,0.01,0,0,0,0.01,0.180672451853752,9.84174156188965,1.05589938163757,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678579592E+018,784,1.65548678579557E+018,vectornav,0.009170824661851,0.743596911430359,-0.668561518192291,0.002271790988743,0,0,0,0,0,0,0,0,0,-6.41021615592763E-05,-0.00058407150209,0.000277358863968,0.01,0,0,0,0.01,0,0,0,0.01,0.158568233251572,9.84357070922852,1.05343687534332,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678582068E+018,785,1.65548678582036E+018,vectornav,0.009173133410513,0.743593454360962,-0.668565332889557,0.002269139280543,0,0,0,0,0,0,0,0,0,0.001306279329583,0.00012544170022,-0.000758817477617,0.01,0,0,0,0.01,0,0,0,0.01,0.155668675899506,9.82352542877197,1.05295121669769,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678584567E+018,786,1.65548678584536E+018,vectornav,0.009173481725156,0.743593990802765,-0.668564736843109,0.002261467976496,0,0,0,0,0,0,0,0,0,0.000185934623005,-0.00070171430707,-0.00142893451266,0.01,0,0,0,0.01,0,0,0,0.01,0.17134054005146,9.81080341339111,1.08384668827057,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678587058E+018,787,1.65548678587031E+018,vectornav,0.009172682650387,0.743588626384735,-0.668570637702942,0.002263491274789,0,0,0,0,0,0,0,0,0,0.00072984828148,-0.000303069595248,0.001200309954584,0.01,0,0,0,0.01,0,0,0,0.01,0.158016130328178,9.81913375854492,1.04622960090637,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678589574E+018,788,1.65548678589541E+018,vectornav,0.009182091802359,0.743586897850037,-0.668572545051575,0.002257245359942,0,0,0,0,0,0,0,0,0,-0.000623186817393,-6.73485919833183E-06,-0.000754820764996,0.01,0,0,0,0.01,0,0,0,0.01,0.163841664791107,9.84701728820801,1.05173349380493,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678592067E+018,789,1.65548678592038E+018,vectornav,0.009179930202663,0.743588387966156,-0.668570935726166,0.002250528428704,0,0,0,0,0,0,0,0,0,-0.00040412490489,0.00086082960479,-0.000520581146702,0.01,0,0,0,0.01,0,0,0,0.01,0.189156800508499,9.85775756835938,1.05539679527283,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678594568E+018,790,1.65548678594537E+018,vectornav,0.009172420948744,0.743590533733368,-0.66856861114502,0.002259329194203,0,0,0,0,0,0,0,0,0,0.000502668553963,3.67630273103714E-05,0.001304627396166,0.01,0,0,0,0.01,0,0,0,0.01,0.197507679462433,9.84789180755615,1.03619146347046,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678597073E+018,791,1.6554867859704E+018,vectornav,0.009174498729408,0.743595659732819,-0.668562948703766,0.002254478167742,0,0,0,0,0,0,0,0,0,0.000230584133533,-0.00088198762387,-0.000786744582001,0.01,0,0,0,0.01,0,0,0,0.01,0.160413578152657,9.82801151275635,1.0511462688446,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678599573E+018,792,1.65548678599537E+018,vectornav,0.009180163964629,0.743594467639923,-0.668564200401306,0.002248608507216,0,0,0,0,0,0,0,0,0,0.000628879119176,5.41722401976585E-05,-0.001306541613303,0.01,0,0,0,0.01,0,0,0,0.01,0.174084424972534,9.84207534790039,1.03883635997772,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867860205E+018,793,1.65548678602022E+018,vectornav,0.009182798676193,0.743591606616974,-0.668567299842835,0.002244958886877,0,0,0,0,0,0,0,0,0,0.00090024759993,0.000661693513393,-0.000297968450468,0.01,0,0,0,0.01,0,0,0,0.01,0.168633937835693,9.80936527252197,1.0571905374527,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678604547E+018,794,1.65548678604519E+018,vectornav,0.009176663123071,0.743597567081451,-0.668560683727264,0.00224902224727,0,0,0,0,0,0,0,0,0,-0.000745971687138,-9.36444848775864E-05,0.000427508959547,0.01,0,0,0,0.01,0,0,0,0.01,0.191866666078568,9.85031986236572,1.06594800949097,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678607056E+018,795,1.65548678607029E+018,vectornav,0.009177749976516,0.74359804391861,-0.668560147285461,0.002254167338833,0,0,0,0,0,0,0,0,0,-5.65691880183294E-05,-0.000199353555217,0.00024999328889,0.01,0,0,0,0.01,0,0,0,0.01,0.173348784446716,9.82786750793457,1.05917048454285,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678609559E+018,796,1.65548678609529E+018,vectornav,0.0091767674312,0.743597984313965,-0.668560206890106,0.002247104188427,0,0,0,0,0,0,0,0,0,0.001168500399217,0.000498007284477,-0.000781823298894,0.01,0,0,0,0.01,0,0,0,0.01,0.172925785183907,9.80584716796875,1.06056332588196,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678612054E+018,797,1.65548678612023E+018,vectornav,0.009179259650409,0.743603110313416,-0.668554544448853,0.00224111112766,0,0,0,0,0,0,0,0,0,-0.00044640089618,0.000259889522567,8.82473541423678E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.185435682535172,9.80528068542481,1.04150784015656,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678614561E+018,798,1.65548678614525E+018,vectornav,0.009186200797558,0.743601322174072,-0.66855651140213,0.0022408652585,0,0,0,0,0,0,0,0,0,0.0005257629673,0.000350506743416,0.000315027777106,0.01,0,0,0,0.01,0,0,0,0.01,0.160414189100266,9.85879135131836,1.04858076572418,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678617066E+018,799,1.65548678617029E+018,vectornav,0.00918651279062,0.743601679801941,-0.668556034564972,0.00223596394062,0,0,0,0,0,0,0,0,0,0.000994112342596,0.000441993586719,-0.000501393340528,0.01,0,0,0,0.01,0,0,0,0.01,0.175054639577866,9.84309387207031,1.05808782577515,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678619555E+018,800,1.65548678619523E+018,vectornav,0.009190115146339,0.743602156639099,-0.668555498123169,0.002232469851151,0,0,0,0,0,0,0,0,0,0.000357178709237,-0.000302034430206,-0.000583151588216,0.01,0,0,0,0.01,0,0,0,0.01,0.196105435490608,9.80677509307861,1.04251074790955,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678622048E+018,801,1.65548678622019E+018,vectornav,0.009202655404806,0.743598520755768,-0.668559432029724,0.002228010911495,0,0,0,0,0,0,0,0,0,0.000610345217865,-0.000510679325089,0.000473169202451,0.01,0,0,0,0.01,0,0,0,0.01,0.178187370300293,9.82551860809326,1.0615838766098,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678624548E+018,802,1.65548678624522E+018,vectornav,0.009197336621583,0.743599116802216,-0.668558776378632,0.002228805329651,0,0,0,0,0,0,0,0,0,5.24813367519528E-05,-0.000151918036863,-0.000107564846985,0.01,0,0,0,0.01,0,0,0,0.01,0.160558670759201,9.81154823303223,1.03840661048889,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678627055E+018,803,1.6554867862702E+018,vectornav,0.009198328480124,0.743594467639923,-0.668563961982727,0.002220654394478,0,0,0,0,0,0,0,0,0,-0.000308371032588,6.11909199506044E-05,0.000451834464911,0.01,0,0,0,0.01,0,0,0,0.01,0.164020627737045,9.82710456848145,1.04900109767914,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678629553E+018,804,1.65548678629517E+018,vectornav,0.009202968329191,0.74359518289566,-0.6685631275177,0.002219708869234,0,0,0,0,0,0,0,0,0,-0.000675905728713,0.000111825764179,0.000341384031344,0.01,0,0,0,0.01,0,0,0,0.01,0.161688327789307,9.81771659851074,1.05921626091003,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678632052E+018,805,1.65548678632016E+018,vectornav,0.009201464243233,0.743596971035004,-0.668561160564423,0.002224038587883,0,0,0,0,0,0,0,0,0,0.000229219047469,-0.000354425981641,0.00036794738844,0.01,0,0,0,0.01,0,0,0,0.01,0.146917790174484,9.81031608581543,1.06476557254791,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678634554E+018,806,1.65548678634514E+018,vectornav,0.009189296513796,0.743590533733368,-0.66856849193573,0.002225613454357,0,0,0,0,0,0,0,0,0,0.000657473283354,-0.000173539388925,-0.000514703104272,0.01,0,0,0,0.01,0,0,0,0.01,0.1801877617836,9.84866523742676,1.03582847118378,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867863705E+018,807,1.65548678637016E+018,vectornav,0.009194001555443,0.74359256029129,-0.668566167354584,0.002229718258604,0,0,0,0,0,0,0,0,0,0.000120833152323,-0.000846567098051,0.0007581798709,0.01,0,0,0,0.01,0,0,0,0.01,0.163979679346085,9.82772254943848,1.06831049919128,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678639547E+018,808,1.65548678639515E+018,vectornav,0.009193927049637,0.743595778942108,-0.668562591075897,0.002235719934106,0,0,0,0,0,0,0,0,0,-0.001053174375556,-0.000918266130611,0.000807618780527,0.01,0,0,0,0.01,0,0,0,0.01,0.142913848161697,9.8395938873291,1.04704427719116,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678642044E+018,809,1.65548678642012E+018,vectornav,0.009197511710227,0.74359667301178,-0.668561458587647,0.002231724094599,0,0,0,0,0,0,0,0,0,-0.00041265116306,2.88181472569704E-05,-0.000305347610265,0.01,0,0,0,0.01,0,0,0,0.01,0.175943255424499,9.84576416015625,1.0613579750061,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678644547E+018,810,1.65548678644513E+018,vectornav,0.009191784076393,0.743595540523529,-0.668562769889831,0.002240126486868,0,0,0,0,0,0,0,0,0,0.000301151711028,0.000288114417344,-0.000267236260697,0.01,0,0,0,0.01,0,0,0,0.01,0.179286986589432,9.81726741790772,1.03110682964325,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678647049E+018,811,1.65548678647009E+018,vectornav,0.009198969230056,0.743593990802765,-0.66856449842453,0.002237569540739,0,0,0,0,0,0,0,0,0,-0.000169104183442,-0.000647769542411,0.000541799061466,0.01,0,0,0,0.01,0,0,0,0.01,0.178858786821365,9.80368137359619,1.0574244260788,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678649542E+018,812,1.65548678649511E+018,vectornav,0.009207278490067,0.74359804391861,-0.668559908866882,0.002233736915514,0,0,0,0,0,0,0,0,0,-0.000359555240721,6.85055274516344E-05,-0.000225923955441,0.01,0,0,0,0.01,0,0,0,0.01,0.180133700370789,9.814772605896,1.05809187889099,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678652038E+018,813,1.65548678652006E+018,vectornav,0.009196355007589,0.743599414825439,-0.668558418750763,0.002245238283649,0,0,0,0,0,0,0,0,0,8.78028949955478E-05,0.000635580625385,0.000537486281246,0.01,0,0,0,0.01,0,0,0,0.01,0.163693785667419,9.84429550170898,1.06552541255951,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678654542E+018,814,1.65548678654507E+018,vectornav,0.009189409203827,0.743604242801666,-0.668553113937378,0.002241367707029,0,0,0,0,0,0,0,0,0,0.000154341134476,0.000411828747019,-0.001378760673106,0.01,0,0,0,0.01,0,0,0,0.01,0.158954784274101,9.8119592666626,1.05622315406799,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867865703E+018,815,1.65548678656998E+018,vectornav,0.009192450903356,0.743606626987457,-0.668550431728363,0.0022386549972,0,0,0,0,0,0,0,0,0,0.000382659171009,-0.000104027800262,-0.000135186943226,0.01,0,0,0,0.01,0,0,0,0.01,0.173817560076714,9.82461929321289,1.04301273822784,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678659555E+018,816,1.65548678659519E+018,vectornav,0.009203558787704,0.743608415126801,-0.668548345565796,0.002228021854535,0,0,0,0,0,0,0,0,0,0.000909799826331,0.000439072260633,-0.00026946089929,0.01,0,0,0,0.01,0,0,0,0.01,0.183962509036064,9.81468677520752,1.05916881561279,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678662036E+018,817,1.65548678662003E+018,vectornav,0.00919687282294,0.743605613708496,-0.668551504611969,0.002231989987195,0,0,0,0,0,0,0,0,0,0.000132894405397,-0.000581116648391,-0.000554729951546,0.01,0,0,0,0.01,0,0,0,0.01,0.161807626485825,9.80382823944092,1.05118119716644,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678664559E+018,818,1.65548678664521E+018,vectornav,0.009199583902955,0.743608117103577,-0.668548762798309,0.002228320110589,0,0,0,0,0,0,0,0,0,-9.52891423366964E-05,8.00329726189375E-05,-0.000504177762195,0.01,0,0,0,0.01,0,0,0,0.01,0.170703202486038,9.78268623352051,1.05671584606171,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678667033E+018,819,1.65548678666998E+018,vectornav,0.009197640232742,0.743608951568604,-0.668547809123993,0.002231873106211,0,0,0,0,0,0,0,0,0,-0.000140996300615,0.001432905904949,0.000100232893601,0.01,0,0,0,0.01,0,0,0,0.01,0.161432087421417,9.84059810638428,1.00490856170654,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678669552E+018,820,1.65548678669513E+018,vectornav,0.009197875857353,0.743616342544556,-0.668539583683014,0.002233698265627,0,0,0,0,0,0,0,0,0,-0.00059708126355,-8.5469800978899E-06,-0.000450471852673,0.01,0,0,0,0.01,0,0,0,0.01,0.186864599585533,9.81842422485352,1.06090760231018,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678672037E+018,821,1.65548678672E+018,vectornav,0.009184584952891,0.743610620498657,-0.668546199798584,0.002244921168312,0,0,0,0,0,0,0,0,0,0.001597401686013,-0.002201698953286,0.000353740295395,0.01,0,0,0,0.01,0,0,0,0.01,0.184190288186073,9.83156108856201,1.05288755893707,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678674546E+018,822,1.65548678674508E+018,vectornav,0.009179333224893,0.743611752986908,-0.668544888496399,0.002254652325064,0,0,0,0,0,0,0,0,0,0.000176254077815,4.14263922721148E-05,0.00118617201224,0.01,0,0,0,0.01,0,0,0,0.01,0.163322627544403,9.7891206741333,1.08670163154602,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867867703E+018,823,1.65548678676994E+018,vectornav,0.009179964661598,0.743611574172974,-0.668545126914978,0.002256325446069,0,0,0,0,0,0,0,0,0,0.000272312958259,0.000468431040645,-0.000921742524952,0.01,0,0,0,0.01,0,0,0,0.01,0.164034143090248,9.83071708679199,1.02664017677307,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678679556E+018,824,1.65548678679519E+018,vectornav,0.009187112562358,0.743609189987183,-0.668547689914703,0.002246641088277,0,0,0,0,0,0,0,0,0,-0.000263428897597,0.000965271610767,0.000480879913084,0.01,0,0,0,0.01,0,0,0,0.01,0.161643624305725,9.83173656463623,1.06421494483948,0.01,0,0,0,0.01,0,0,0,0.01
1.65548678682044E+018,825,1.65548678682008E+018,vectornav,0.009184658527374,0.743610978126526,-0.668545722961426,0.002238958608359,0,0,0,0,0,0,0,0,0,0.000892378040589,2.78104562312365E-05,-0.000189755053725,0.01,0,0,0,0.01,0,0,0,0.01,0.171475395560265,9.80054378509522,1.05302000045776,0.01,0,0,0,0.01,0,0,0,0.01
